type,entryAt,entryYmd,amount,categoryId,accountId,memberId,memo,fixedItemId,autoFlag,starFlag,jsonProps,uuid,bookId,sortKey,deleteFlag,syncAt,createdAt,createdBy,updatedAt,updatedBy
0,2021-02-08,20210208,50,c3f7f180-1405-4fd5-94bc-6c2256168e99,f79c5f68-e2a8-45af-a274-8795d862f4ff,0530b2b7-a321-493c-a096-93f1d0350973,,,0,0,,fa23fe3a-6b4e-11eb-b73a-04d9f57d0e18,8a2a6d8a-1b59-4782-ba78-84912b0cfff2,1612842391363,0,,2021-02-09 03:46:31.361,,,
0,2021-02-07,20210207,110,a2718638-c17e-4674-8f7e-42fda6a518ee,f79c5f68-e2a8-45af-a274-8795d862f4ff,0530b2b7-a321-493c-a096-93f1d0350973,,,0,0,,fa23fe3b-6b4e-11eb-bba5-04d9f57d0e18,8a2a6d8a-1b59-4782-ba78-84912b0cfff2,1612842391364,0,,2021-02-09 03:46:31.361,,,
0,2021-02-07,20210207,70,df78da22-2e6c-4272-9204-24476d8613cd,f79c5f68-e2a8-45af-a274-8795d862f4ff,0530b2b7-a321-493c-a096-93f1d0350973,,,0,0,,fa23fe3c-6b4e-11eb-85c9-04d9f57d0e18,8a2a6d8a-1b59-4782-ba78-84912b0cfff2,1612842391365,0,,2021-02-09 03:46:31.361,,,
0,2021-02-06,20210206,340,4915d61a-e6cf-46bd-992a-b6e1f531cf17,f79c5f68-e2a8-45af-a274-8795d862f4ff,0530b2b7-a321-493c-a096-93f1d0350973,保齡球+鏢,,0,0,,fa23fe3d-6b4e-11eb-864c-04d9f57d0e18,8a2a6d8a-1b59-4782-ba78-84912b0cfff2,1612842391366,0,,2021-02-09 03:46:31.361,,,
0,2021-02-06,20210206,170,a2718638-c17e-4674-8f7e-42fda6a518ee,f79c5f68-e2a8-45af-a274-8795d862f4ff,0530b2b7-a321-493c-a096-93f1d0350973,,,0,0,,fa23fe3e-6b4e-11eb-9150-04d9f57d0e18,8a2a6d8a-1b59-4782-ba78-84912b0cfff2,1612842391367,0,,2021-02-09 03:46:31.361,,,
0,2021-02-06,20210206,65,df78da22-2e6c-4272-9204-24476d8613cd,f79c5f68-e2a8-45af-a274-8795d862f4ff,0530b2b7-a321-493c-a096-93f1d0350973,,,0,0,,fa23fe3f-6b4e-11eb-954a-04d9f57d0e18,8a2a6d8a-1b59-4782-ba78-84912b0cfff2,1612842391368,0,,2021-02-09 03:46:31.361,,,
0,2021-02-05,20210205,880,c984ab85-ead0-433c-9c44-9ebd17d2c67a,f79c5f68-e2a8-45af-a274-8795d862f4ff,0530b2b7-a321-493c-a096-93f1d0350973,,,0,0,,fa23fe40-6b4e-11eb-be97-04d9f57d0e18,8a2a6d8a-1b59-4782-ba78-84912b0cfff2,1612842391369,0,,2021-02-09 03:46:31.361,,,
0,2021-02-05,20210205,350,a2718638-c17e-4674-8f7e-42fda6a518ee,f79c5f68-e2a8-45af-a274-8795d862f4ff,0530b2b7-a321-493c-a096-93f1d0350973,,,0,0,,fa23fe41-6b4e-11eb-ac68-04d9f57d0e18,8a2a6d8a-1b59-4782-ba78-84912b0cfff2,1612842391370,0,,2021-02-09 03:46:31.361,,,
0,2021-02-05,20210205,128,ba816797-0dc5-4a6e-88d9-bc131d793aeb,f79c5f68-e2a8-45af-a274-8795d862f4ff,0530b2b7-a321-493c-a096-93f1d0350973,,,0,0,,fa23fe42-6b4e-11eb-8392-04d9f57d0e18,8a2a6d8a-1b59-4782-ba78-84912b0cfff2,1612842391371,0,,2021-02-09 03:46:31.361,,,
0,2021-02-04,20210204,2450,a2718638-c17e-4674-8f7e-42fda6a518ee,f79c5f68-e2a8-45af-a274-8795d862f4ff,0530b2b7-a321-493c-a096-93f1d0350973,,,0,0,,fa23fe43-6b4e-11eb-883b-04d9f57d0e18,8a2a6d8a-1b59-4782-ba78-84912b0cfff2,1612842391372,0,,2021-02-09 03:46:31.361,,,
0,2021-02-04,20210204,40,c3f7f180-1405-4fd5-94bc-6c2256168e99,f79c5f68-e2a8-45af-a274-8795d862f4ff,0530b2b7-a321-493c-a096-93f1d0350973,,,0,0,,fa23fe44-6b4e-11eb-b85e-04d9f57d0e18,8a2a6d8a-1b59-4782-ba78-84912b0cfff2,1612842391373,0,,2021-02-09 03:46:31.361,,,
0,2021-02-04,20210204,53,c984ab85-ead0-433c-9c44-9ebd17d2c67a,f79c5f68-e2a8-45af-a274-8795d862f4ff,0530b2b7-a321-493c-a096-93f1d0350973,,,0,0,,fa23fe45-6b4e-11eb-bf72-04d9f57d0e18,8a2a6d8a-1b59-4782-ba78-84912b0cfff2,1612842391374,0,,2021-02-09 03:46:31.361,,,
