type,entryAt,entryYmd,amount,categoryId,accountId,memberId,memo,fixedItemId,autoFlag,starFlag,jsonProps,uuid,bookId,sortKey,deleteFlag,syncAt,createdAt,createdBy,updatedAt,updatedBy
0,2021-02-08,20210208,50,c3f7f180-1405-4fd5-94bc-6c2256168e99,f79c5f68-e2a8-45af-a274-8795d862f4ff,0530b2b7-a321-493c-a096-93f1d0350973,,,0,0,,483adbb0-6b4e-11eb-be0b-04d9f57d0e18,8a2a6d8a-1b59-4782-ba78-84912b0cfff2,1612842391363,0,,2021-02-09 03:46:31.361,,,
0,2021-02-07,20210207,110,a2718638-c17e-4674-8f7e-42fda6a518ee,f79c5f68-e2a8-45af-a274-8795d862f4ff,0530b2b7-a321-493c-a096-93f1d0350973,,,0,0,,483adbb1-6b4e-11eb-a47b-04d9f57d0e18,8a2a6d8a-1b59-4782-ba78-84912b0cfff2,1612842391364,0,,2021-02-09 03:46:31.361,,,
0,2021-02-07,20210207,70,df78da22-2e6c-4272-9204-24476d8613cd,f79c5f68-e2a8-45af-a274-8795d862f4ff,0530b2b7-a321-493c-a096-93f1d0350973,,,0,0,,483adbb2-6b4e-11eb-9f34-04d9f57d0e18,8a2a6d8a-1b59-4782-ba78-84912b0cfff2,1612842391365,0,,2021-02-09 03:46:31.361,,,
0,2021-02-06,20210206,340,4915d61a-e6cf-46bd-992a-b6e1f531cf17,f79c5f68-e2a8-45af-a274-8795d862f4ff,0530b2b7-a321-493c-a096-93f1d0350973,保齡球+鏢,,0,0,,483adbb3-6b4e-11eb-b361-04d9f57d0e18,8a2a6d8a-1b59-4782-ba78-84912b0cfff2,1612842391366,0,,2021-02-09 03:46:31.361,,,
0,2021-02-06,20210206,170,a2718638-c17e-4674-8f7e-42fda6a518ee,f79c5f68-e2a8-45af-a274-8795d862f4ff,0530b2b7-a321-493c-a096-93f1d0350973,,,0,0,,483adbb4-6b4e-11eb-a805-04d9f57d0e18,8a2a6d8a-1b59-4782-ba78-84912b0cfff2,1612842391367,0,,2021-02-09 03:46:31.361,,,
0,2021-02-06,20210206,65,df78da22-2e6c-4272-9204-24476d8613cd,f79c5f68-e2a8-45af-a274-8795d862f4ff,0530b2b7-a321-493c-a096-93f1d0350973,,,0,0,,483adbb5-6b4e-11eb-88d2-04d9f57d0e18,8a2a6d8a-1b59-4782-ba78-84912b0cfff2,1612842391368,0,,2021-02-09 03:46:31.361,,,
0,2021-02-05,20210205,880,c984ab85-ead0-433c-9c44-9ebd17d2c67a,f79c5f68-e2a8-45af-a274-8795d862f4ff,0530b2b7-a321-493c-a096-93f1d0350973,,,0,0,,483adbb6-6b4e-11eb-96d1-04d9f57d0e18,8a2a6d8a-1b59-4782-ba78-84912b0cfff2,1612842391369,0,,2021-02-09 03:46:31.361,,,
0,2021-02-05,20210205,350,a2718638-c17e-4674-8f7e-42fda6a518ee,f79c5f68-e2a8-45af-a274-8795d862f4ff,0530b2b7-a321-493c-a096-93f1d0350973,,,0,0,,483adbb7-6b4e-11eb-91cf-04d9f57d0e18,8a2a6d8a-1b59-4782-ba78-84912b0cfff2,1612842391370,0,,2021-02-09 03:46:31.361,,,
0,2021-02-05,20210205,128,ba816797-0dc5-4a6e-88d9-bc131d793aeb,f79c5f68-e2a8-45af-a274-8795d862f4ff,0530b2b7-a321-493c-a096-93f1d0350973,,,0,0,,483adbb8-6b4e-11eb-8b2e-04d9f57d0e18,8a2a6d8a-1b59-4782-ba78-84912b0cfff2,1612842391371,0,,2021-02-09 03:46:31.361,,,
0,2021-02-04,20210204,2450,a2718638-c17e-4674-8f7e-42fda6a518ee,f79c5f68-e2a8-45af-a274-8795d862f4ff,0530b2b7-a321-493c-a096-93f1d0350973,,,0,0,,483adbb9-6b4e-11eb-a4d4-04d9f57d0e18,8a2a6d8a-1b59-4782-ba78-84912b0cfff2,1612842391372,0,,2021-02-09 03:46:31.361,,,
0,2021-02-04,20210204,40,c3f7f180-1405-4fd5-94bc-6c2256168e99,f79c5f68-e2a8-45af-a274-8795d862f4ff,0530b2b7-a321-493c-a096-93f1d0350973,,,0,0,,483adbba-6b4e-11eb-a46f-04d9f57d0e18,8a2a6d8a-1b59-4782-ba78-84912b0cfff2,1612842391373,0,,2021-02-09 03:46:31.361,,,
0,2021-02-04,20210204,53,c984ab85-ead0-433c-9c44-9ebd17d2c67a,f79c5f68-e2a8-45af-a274-8795d862f4ff,0530b2b7-a321-493c-a096-93f1d0350973,,,0,0,,483adbbb-6b4e-11eb-bb1d-04d9f57d0e18,8a2a6d8a-1b59-4782-ba78-84912b0cfff2,1612842391374,0,,2021-02-09 03:46:31.361,,,
0,2021-02-04,20210204,585,ba816797-0dc5-4a6e-88d9-bc131d793aeb,f79c5f68-e2a8-45af-a274-8795d862f4ff,0530b2b7-a321-493c-a096-93f1d0350973,,,0,0,,483adbbc-6b4e-11eb-a55f-04d9f57d0e18,8a2a6d8a-1b59-4782-ba78-84912b0cfff2,1612842391375,0,,2021-02-09 03:46:31.361,,,
0,2021-02-02,20210202,190,ba816797-0dc5-4a6e-88d9-bc131d793aeb,f79c5f68-e2a8-45af-a274-8795d862f4ff,0530b2b7-a321-493c-a096-93f1d0350973,,,0,0,,483adbbd-6b4e-11eb-95db-04d9f57d0e18,8a2a6d8a-1b59-4782-ba78-84912b0cfff2,1612842391376,0,,2021-02-09 03:46:31.361,,,
0,2021-02-01,20210201,100,ba816797-0dc5-4a6e-88d9-bc131d793aeb,f79c5f68-e2a8-45af-a274-8795d862f4ff,0530b2b7-a321-493c-a096-93f1d0350973,,,0,0,,483b02c6-6b4e-11eb-ad86-04d9f57d0e18,8a2a6d8a-1b59-4782-ba78-84912b0cfff2,1612842391377,0,,2021-02-09 03:46:31.361,,,
0,2021-01-31,20210131,550,4915d61a-e6cf-46bd-992a-b6e1f531cf17,f79c5f68-e2a8-45af-a274-8795d862f4ff,0530b2b7-a321-493c-a096-93f1d0350973,密室逃脫,,0,0,,483b02c7-6b4e-11eb-9368-04d9f57d0e18,8a2a6d8a-1b59-4782-ba78-84912b0cfff2,1612842391378,0,,2021-02-09 03:46:31.361,,,
0,2021-01-31,20210131,200,51f33f73-3e4c-4fe7-99d1-599ceb6af564,f79c5f68-e2a8-45af-a274-8795d862f4ff,0530b2b7-a321-493c-a096-93f1d0350973,桌遊,,0,0,,483b02c8-6b4e-11eb-bb9e-04d9f57d0e18,8a2a6d8a-1b59-4782-ba78-84912b0cfff2,1612842391379,0,,2021-02-09 03:46:31.361,,,
0,2021-01-31,20210131,180,a2718638-c17e-4674-8f7e-42fda6a518ee,f79c5f68-e2a8-45af-a274-8795d862f4ff,0530b2b7-a321-493c-a096-93f1d0350973,,,0,0,,483b02c9-6b4e-11eb-bcb1-04d9f57d0e18,8a2a6d8a-1b59-4782-ba78-84912b0cfff2,1612842391380,0,,2021-02-09 03:46:31.361,,,
0,2021-01-30,20210130,395,ba816797-0dc5-4a6e-88d9-bc131d793aeb,f79c5f68-e2a8-45af-a274-8795d862f4ff,0530b2b7-a321-493c-a096-93f1d0350973,,,0,0,,483b02ca-6b4e-11eb-a21b-04d9f57d0e18,8a2a6d8a-1b59-4782-ba78-84912b0cfff2,1612842391381,0,,2021-02-09 03:46:31.361,,,
0,2021-01-30,20210130,133,a2718638-c17e-4674-8f7e-42fda6a518ee,f79c5f68-e2a8-45af-a274-8795d862f4ff,0530b2b7-a321-493c-a096-93f1d0350973,,,0,0,,483b02cb-6b4e-11eb-8d54-04d9f57d0e18,8a2a6d8a-1b59-4782-ba78-84912b0cfff2,1612842391382,0,,2021-02-09 03:46:31.361,,,
0,2021-01-30,20210130,70,df78da22-2e6c-4272-9204-24476d8613cd,f79c5f68-e2a8-45af-a274-8795d862f4ff,0530b2b7-a321-493c-a096-93f1d0350973,,,0,0,,483b02cc-6b4e-11eb-a944-04d9f57d0e18,8a2a6d8a-1b59-4782-ba78-84912b0cfff2,1612842391383,0,,2021-02-09 03:46:31.361,,,
0,2021-01-30,20210130,1288,c903d142-24ef-464d-a174-ce7c3fb0656e,f79c5f68-e2a8-45af-a274-8795d862f4ff,0530b2b7-a321-493c-a096-93f1d0350973,Worldgym,,0,0,,483b02cd-6b4e-11eb-83d6-04d9f57d0e18,8a2a6d8a-1b59-4782-ba78-84912b0cfff2,1612842391384,0,,2021-02-09 03:46:31.361,,,
0,2021-01-29,20210129,300,c984ab85-ead0-433c-9c44-9ebd17d2c67a,f79c5f68-e2a8-45af-a274-8795d862f4ff,0530b2b7-a321-493c-a096-93f1d0350973,,,0,0,,483b02ce-6b4e-11eb-96de-04d9f57d0e18,8a2a6d8a-1b59-4782-ba78-84912b0cfff2,1612842391385,0,,2021-02-09 03:46:31.361,,,
0,2021-01-25,20210125,1936,a2718638-c17e-4674-8f7e-42fda6a518ee,f79c5f68-e2a8-45af-a274-8795d862f4ff,0530b2b7-a321-493c-a096-93f1d0350973,燒烤請客,,0,0,,483b02cf-6b4e-11eb-9c15-04d9f57d0e18,8a2a6d8a-1b59-4782-ba78-84912b0cfff2,1612842391386,0,,2021-02-09 03:46:31.361,,,
0,2021-01-25,20210125,220,ba816797-0dc5-4a6e-88d9-bc131d793aeb,f79c5f68-e2a8-45af-a274-8795d862f4ff,0530b2b7-a321-493c-a096-93f1d0350973,,,0,0,,483b02d0-6b4e-11eb-afe9-04d9f57d0e18,8a2a6d8a-1b59-4782-ba78-84912b0cfff2,1612842391387,0,,2021-02-09 03:46:31.361,,,
0,2021-01-24,20210124,100,c984ab85-ead0-433c-9c44-9ebd17d2c67a,f79c5f68-e2a8-45af-a274-8795d862f4ff,0530b2b7-a321-493c-a096-93f1d0350973,,,0,0,,483b02d1-6b4e-11eb-84ac-04d9f57d0e18,8a2a6d8a-1b59-4782-ba78-84912b0cfff2,1612842391388,0,,2021-02-09 03:46:31.361,,,
0,2021-01-24,20210124,205,ba816797-0dc5-4a6e-88d9-bc131d793aeb,f79c5f68-e2a8-45af-a274-8795d862f4ff,0530b2b7-a321-493c-a096-93f1d0350973,,,0,0,,483b02d2-6b4e-11eb-880d-04d9f57d0e18,8a2a6d8a-1b59-4782-ba78-84912b0cfff2,1612842391389,0,,2021-02-09 03:46:31.361,,,
0,2021-01-23,20210123,60,df78da22-2e6c-4272-9204-24476d8613cd,f79c5f68-e2a8-45af-a274-8795d862f4ff,0530b2b7-a321-493c-a096-93f1d0350973,,,0,0,,483b29d4-6b4e-11eb-b6af-04d9f57d0e18,8a2a6d8a-1b59-4782-ba78-84912b0cfff2,1612842391390,0,,2021-02-09 03:46:31.361,,,
0,2021-01-22,20210122,935,bfa17f14-866e-4403-b2df-a90811434b65,f79c5f68-e2a8-45af-a274-8795d862f4ff,0530b2b7-a321-493c-a096-93f1d0350973,喝酒 ,,0,0,,483b29d5-6b4e-11eb-bf24-04d9f57d0e18,8a2a6d8a-1b59-4782-ba78-84912b0cfff2,1612842391391,0,,2021-02-09 03:46:31.361,,,
0,2021-01-22,20210122,55,ba816797-0dc5-4a6e-88d9-bc131d793aeb,f79c5f68-e2a8-45af-a274-8795d862f4ff,0530b2b7-a321-493c-a096-93f1d0350973,,,0,0,,483b29d6-6b4e-11eb-b068-04d9f57d0e18,8a2a6d8a-1b59-4782-ba78-84912b0cfff2,1612842391392,0,,2021-02-09 03:46:31.361,,,
0,2021-01-20,20210120,125,ba816797-0dc5-4a6e-88d9-bc131d793aeb,f79c5f68-e2a8-45af-a274-8795d862f4ff,0530b2b7-a321-493c-a096-93f1d0350973,,,0,0,,483b29d7-6b4e-11eb-a6f8-04d9f57d0e18,8a2a6d8a-1b59-4782-ba78-84912b0cfff2,1612842391393,0,,2021-02-09 03:46:31.361,,,
0,2021-01-18,20210118,55,c984ab85-ead0-433c-9c44-9ebd17d2c67a,f79c5f68-e2a8-45af-a274-8795d862f4ff,0530b2b7-a321-493c-a096-93f1d0350973,,,0,0,,483b29d8-6b4e-11eb-a3ce-04d9f57d0e18,8a2a6d8a-1b59-4782-ba78-84912b0cfff2,1612842391394,0,,2021-02-09 03:46:31.361,,,
0,2021-01-18,20210118,127,ba816797-0dc5-4a6e-88d9-bc131d793aeb,f79c5f68-e2a8-45af-a274-8795d862f4ff,0530b2b7-a321-493c-a096-93f1d0350973,,,0,0,,483b29d9-6b4e-11eb-a449-04d9f57d0e18,8a2a6d8a-1b59-4782-ba78-84912b0cfff2,1612842391395,0,,2021-02-09 03:46:31.361,,,
0,2021-01-19,20210119,28,c984ab85-ead0-433c-9c44-9ebd17d2c67a,f79c5f68-e2a8-45af-a274-8795d862f4ff,0530b2b7-a321-493c-a096-93f1d0350973,,,0,0,,483b29da-6b4e-11eb-b5fa-04d9f57d0e18,8a2a6d8a-1b59-4782-ba78-84912b0cfff2,1612842391396,0,,2021-02-09 03:46:31.361,,,
0,2021-01-19,20210119,100,ba816797-0dc5-4a6e-88d9-bc131d793aeb,f79c5f68-e2a8-45af-a274-8795d862f4ff,0530b2b7-a321-493c-a096-93f1d0350973,,,0,0,,483b29db-6b4e-11eb-922a-04d9f57d0e18,8a2a6d8a-1b59-4782-ba78-84912b0cfff2,1612842391397,0,,2021-02-09 03:46:31.361,,,
0,2021-01-17,20210117,175,ba816797-0dc5-4a6e-88d9-bc131d793aeb,f79c5f68-e2a8-45af-a274-8795d862f4ff,0530b2b7-a321-493c-a096-93f1d0350973,,,0,0,,483b29dc-6b4e-11eb-8b49-04d9f57d0e18,8a2a6d8a-1b59-4782-ba78-84912b0cfff2,1612842391398,0,,2021-02-09 03:46:31.361,,,
0,2021-01-16,20210116,80,ba816797-0dc5-4a6e-88d9-bc131d793aeb,f79c5f68-e2a8-45af-a274-8795d862f4ff,0530b2b7-a321-493c-a096-93f1d0350973,,,0,0,,483b29dd-6b4e-11eb-bcaf-04d9f57d0e18,8a2a6d8a-1b59-4782-ba78-84912b0cfff2,1612842391399,0,,2021-02-09 03:46:31.361,,,
0,2021-01-15,20210115,130,ba816797-0dc5-4a6e-88d9-bc131d793aeb,f79c5f68-e2a8-45af-a274-8795d862f4ff,0530b2b7-a321-493c-a096-93f1d0350973,,,0,0,,483b29de-6b4e-11eb-b7ac-04d9f57d0e18,8a2a6d8a-1b59-4782-ba78-84912b0cfff2,1612842391400,0,,2021-02-09 03:46:31.361,,,
0,2021-01-13,20210113,150,ba816797-0dc5-4a6e-88d9-bc131d793aeb,f79c5f68-e2a8-45af-a274-8795d862f4ff,0530b2b7-a321-493c-a096-93f1d0350973,,,0,0,,483b29df-6b4e-11eb-9189-04d9f57d0e18,8a2a6d8a-1b59-4782-ba78-84912b0cfff2,1612842391401,0,,2021-02-09 03:46:31.361,,,
0,2021-01-12,20210112,1071,10e7c5f4-3927-40c3-a996-af5e01835a53,f79c5f68-e2a8-45af-a274-8795d862f4ff,0530b2b7-a321-493c-a096-93f1d0350973,my protein 海鹽焦糖,,0,0,,483b29e0-6b4e-11eb-a186-04d9f57d0e18,8a2a6d8a-1b59-4782-ba78-84912b0cfff2,1612842391402,0,,2021-02-09 03:46:31.361,,,
0,2021-01-11,20210111,256,ba816797-0dc5-4a6e-88d9-bc131d793aeb,f79c5f68-e2a8-45af-a274-8795d862f4ff,0530b2b7-a321-493c-a096-93f1d0350973,,,0,0,,483b29e1-6b4e-11eb-bcf5-04d9f57d0e18,8a2a6d8a-1b59-4782-ba78-84912b0cfff2,1612842391403,0,,2021-02-09 03:46:31.361,,,
0,2021-01-10,20210110,650,ba816797-0dc5-4a6e-88d9-bc131d793aeb,f79c5f68-e2a8-45af-a274-8795d862f4ff,0530b2b7-a321-493c-a096-93f1d0350973,,,0,0,,483b29e2-6b4e-11eb-8eed-04d9f57d0e18,8a2a6d8a-1b59-4782-ba78-84912b0cfff2,1612842391404,0,,2021-02-09 03:46:31.361,,,
0,2021-01-09,20210109,4700,d7af4f57-e7ee-4787-82fd-ec4beaee08be,f79c5f68-e2a8-45af-a274-8795d862f4ff,0530b2b7-a321-493c-a096-93f1d0350973,"釘鞋1980
運動背心700
運動長褲1280
防磨護膝580
運動襪子160",,0,0,,483b50e8-6b4e-11eb-8c00-04d9f57d0e18,8a2a6d8a-1b59-4782-ba78-84912b0cfff2,1612842391405,0,,2021-02-09 03:46:31.361,,,
0,2021-01-09,20210109,150,ba816797-0dc5-4a6e-88d9-bc131d793aeb,f79c5f68-e2a8-45af-a274-8795d862f4ff,0530b2b7-a321-493c-a096-93f1d0350973,,,0,0,,483b50e9-6b4e-11eb-9259-04d9f57d0e18,8a2a6d8a-1b59-4782-ba78-84912b0cfff2,1612842391406,0,,2021-02-09 03:46:31.361,,,
0,2021-01-09,20210109,110,df78da22-2e6c-4272-9204-24476d8613cd,f79c5f68-e2a8-45af-a274-8795d862f4ff,0530b2b7-a321-493c-a096-93f1d0350973,,,0,0,,483b50ea-6b4e-11eb-bde3-04d9f57d0e18,8a2a6d8a-1b59-4782-ba78-84912b0cfff2,1612842391407,0,,2021-02-09 03:46:31.361,,,
